name,E125_1,E125_2,E145_1,E145_2,P0_1,P0_2,P07_1,P07_2,P21_1,P21_2,Adult_1,Adult_2
ENSMUSG00000001334,78.43365831,59.61439573,105.8759087,115.8733315,251.2374742,307.6523613,396.6078863,294.7355307,250.5075874,336.0002283,244.2925904,176.7727791
ENSMUSG00000001348,86.12323265,239.8602746,63.67362341,109.0169213,2442.698216,3068.289608,3268.653978,3284.845684,6360.814776,6154.175185,8744.421955,6659.159936
ENSMUSG00000001349,144.5639977,126.9435956,4607.453006,4913.989153,12917.62597,20381.40753,18185.98407,16911.81559,30404.92551,32499.59085,28926.74827,35233.83295
ENSMUSG00000001366,492.132758,540.0362908,413.8785522,477.2061463,830.0886148,988.0805765,704.1470523,715.9162429,1271.008542,1344.000913,1021.01775,1554.306997
ENSMUSG00000001376,675.1446274,627.7045198,676.7173465,706.2102452,792.5704853,694.6505871,776.4103537,663.1549441,925.8391017,736.9521736,1336.301349,926.9792077
ENSMUSG00000001380,2283.034623,1998.134276,1659.956555,1655.13741,1365.391927,1570.44928,1020.929199,1117.084049,1132.479001,911.8221809,618.0393741,1006.742535
ENSMUSG00000001383,2789.008615,2755.587775,2086.421753,1975.331764,1294.375467,1572.694918,1338.551616,1204.413095,1594.244139,2037.235585,4413.970395,2440.326658
ENSMUSG00000001403,3248.84516,3421.164969,2692.061567,2765.190213,755.0523559,839.86849,849.5139259,950.6130544,950.0817714,678.245814,1325.861495,1532.749341
ENSMUSG00000001415,2036.968244,2774.524112,1866.525635,1959.56202,1229.388707,1268.03674,1132.685235,1700.187367,1468.413139,995.5099701,2204.897227,1302.082422
ENSMUSG00000001416,7983.316084,8077.399949,6464.353558,6273.615285,3272.786831,4243.506658,3238.404224,3361.258599,6234.983776,4916.345348,8587.824141,8079.809466
ENSMUSG00000001418,800.4846892,838.1082694,804.0645933,894.0758832,1778.761317,1967.178602,1423.418982,1593.755092,1787.031084,1605.056853,1900.053481,1754.793198
ENSMUSG00000001419,1986.986011,1183.170419,1347.511565,1277.34921,2636.988529,2123.624694,2297.300765,2404.277802,878.508175,905.5768234,405.0663466,377.2589799
ENSMUSG00000001420,89.19906239,68.03054572,215.4537722,276.99897,392.6004264,467.841182,476.4336261,473.9420108,707.655074,538.3498081,626.3912576,868.7735365
ENSMUSG00000001424,3268.838054,3221.281407,3415.423544,3464.544048,1916.10447,2517.359832,2297.300765,2675.361716,2154.134369,1868.610935,2956.566736,3052.564088
ENSMUSG00000001435,8359.336269,7972.198074,4745.906117,4754.920437,2021.959193,2445.499427,2593.916409,2852.748841,871.581698,989.2646127,338.2512791,234.9784503
ENSMUSG00000001436,358.3341644,415.8980785,473.8502207,483.3769154,633.118435,643.7494665,484.8363356,301.1032737,389.0371288,304.7734413,528.2566272,465.6453694
ENSMUSG00000001440,18112.02341,18577.2484,14806.33862,15387.84129,5882.30673,6549.028003,6591.085297,6481.452643,3277.378067,3107.689844,1816.534647,1927.254446
ENSMUSG00000001441,2507.570194,2316.545284,2742.408153,2751.477392,2017.939393,1815.223786,2376.286234,2158.664859,1805.50169,2035.986513,1490.811193,1028.300191
ENSMUSG00000001445,1125.753684,1317.828819,905.4981562,1156.676392,1065.916857,1220.129803,1018.408386,1050.677586,2071.016644,2122.172446,3674.828711,2877.947075
ENSMUSG00000001467,2695.964765,2406.31755,3128.892239,3338.386101,1944.913034,2406.57504,2635.089685,2810.903673,4378.687921,2826.648761,5441.252057,5074.672221
ENSMUSG00000001472,3840.942385,3697.495227,4009.217102,3790.22353,4727.284315,4957.619438,4078.67517,4520.187815,3776.084416,4154.411745,2664.250815,3237.95993
ENSMUSG00000001473,1130.367429,1266.630573,2135.287557,2449.795346,1463.877016,1720.907004,2544.340423,2489.787493,1459.177836,1516.372777,1037.721517,1088.661628
ENSMUSG00000001482,1198.035683,1121.451986,1013.595238,1012.006138,513.8643806,626.532911,900.7704536,768.6775416,957.0082485,548.34238,801.7808097,564.810587
ENSMUSG00000001506,15820.53026,12418.0293,44708.50872,42005.11113,35028.53361,25553.85964,47166.08871,58098.37698,6647.109161,6142.933542,749.5815382,737.2718349
ENSMUSG00000001507,2094.640051,2388.082559,1882.073846,1672.964076,4139.053642,3980.018504,2447.709264,3270.290843,1209.824662,1552.59585,749.5815382,1144.711533
ENSMUSG00000001517,2385.305962,3146.938749,1933.901213,1668.164589,608.9996375,708.872959,807.5003786,957.8904749,157.0001469,106.1710759,292.3159202,489.358791
ENSMUSG00000001518,283.7452933,366.8038702,241.3674562,330.4789691,340.3430317,280.7047092,335.2681073,295.6452083,333.6253122,657.0115988,1096.184701,394.5051047
ENSMUSG00000001521,871.2287732,929.2832276,759.6411351,802.8856283,430.7885225,395.9807765,393.2468025,322.0258577,198.5590093,179.8662932,119.0143389,194.0189039
ENSMUSG00000001524,651.3069469,622.795099,530.8603254,516.9733251,330.9634994,331.6058298,215.949633,295.6452083,460.6107251,355.985372,722.437917,405.2839327
ENSMUSG00000001525,46960.99948,45884.14838,31699.83938,33134.97332,10603.56135,11085.96465,11799.08462,11908.58899,6415.07218,6137.937256,6967.558755,6385.377705
ENSMUSG00000001542,122.2642321,185.1552997,81.44300669,81.59128076,653.8873996,554.6725054,594.9118294,669.5226871,864.6552209,1598.811495,1236.078748,2567.516829
ENSMUSG00000001552,2393.764493,2071.074242,2309.279435,2667.829188,4024.489354,4244.255203,5060.111634,5644.549285,2540.862672,2133.414089,2315.559682,1276.213235
ENSMUSG00000001555,2717.495573,2459.619833,2448.472937,2337.350219,1689.65576,1546.495811,1620.042383,1773.87125,633.7726519,603.3015251,181.6534647,109.9440456
ENSMUSG00000001569,1245.711044,1188.781186,878.1036903,988.6943433,844.1579134,1048.712794,585.668849,901.4904659,1077.067184,1406.454487,215.0609984,1509.035919
ENSMUSG00000001576,3968.589319,3743.082706,3470.212476,3707.946608,2261.807235,2578.740595,2057.823546,2175.948733,1821.663469,1903.584936,2110.938538,1500.412857
ENSMUSG00000001583,76.12678601,86.26553736,251.7329298,305.1102516,695.4253286,625.0358192,594.9118294,666.7936544,501.0151747,673.2495281,344.5151917,653.1969766
ENSMUSG00000001588,161.4810612,130.4503248,305.0410796,232.432304,63.6468268,39.67293224,66.3814047,46.39355576,41.55886242,38.7212159,144.0699892,47.42684318
ENSMUSG00000001604,71.5130414,80.6547707,175.4726599,173.4671767,651.2075332,594.3454377,746.1605996,738.658182,1292.942386,1446.424775,1259.046428,1321.484312
ENSMUSG00000001627,566.7216292,586.3251157,523.4564157,499.1466587,750.3625897,676.6854857,753.7230381,1018.838872,2421.958149,2074.707729,3804.282904,4503.394337
ENSMUSG00000001630,629.0071813,530.918795,540.485408,634.2179386,1211.299609,1247.826001,1001.602967,971.5356383,1204.052597,1491.391348,1062.777167,857.9947085
ENSMUSG00000001632,1081.92311,1374.637831,1007.67211,1061.372291,923.2139719,959.6358326,766.3271023,914.2259518,395.9636058,448.4166615,169.1256395,230.6669191
ENSMUSG00000001642,2248.431538,2153.131705,1494.108977,1629.083051,1053.857459,1268.785286,1330.148907,1438.200229,3502.488572,3136.418488,5151.024108,5014.310784
ENSMUSG00000001657,143.0260828,112.916679,1001.008591,863.9076786,2.679866392,7.485458913,8.402709455,3.638710256,1.154412845,0,0,0
ENSMUSG00000001661,100.7334239,76.44669571,420.5420709,396.3005065,0,0,17.64568986,2.729032692,20.77943121,4.996285922,0,2.155765599
ENSMUSG00000001663,73.05095627,108.0072582,81.44300669,87.76204989,129.97352,170.6684632,333.5875654,259.2581057,774.611019,811.8964624,2927.335144,2151.454068
ENSMUSG00000001665,196.0841458,194.2727955,273.2042679,287.2835852,730.2635917,1155.754856,668.8556726,593.1097717,1123.243698,1802.410147,1545.098435,2097.559928
ENSMUSG00000001666,476.7536093,526.0093741,315.4065532,293.4543543,514.5343472,580.1230657,384.844093,375.6968339,1099.001028,980.5211123,2267.536352,2162.232896
ENSMUSG00000001670,0,0,0,0,227.7886433,98.05951176,122.679558,196.4903538,288.6032112,375.9705157,96.04665949,284.5610591
ENSMUSG00000001672,45.36848863,37.87267494,49.60619498,65.82153742,1142.963016,1480.623773,851.1944678,906.9485313,1761.634001,2394.470028,2357.319099,1987.615882
ENSMUSG00000001674,1701.702802,1762.482076,1294.203415,1313.002543,1063.236991,920.7114463,850.3541969,560.3613794,1208.670249,958.0378256,722.437917,597.147071
ENSMUSG00000001687,724.3579032,540.0362908,811.468503,895.4471653,1697.025393,1891.575467,1692.305684,1473.677654,3365.113443,3055.228842,6917.447454,5169.525907
ENSMUSG00000001700,674.37567,704.1512155,904.7577652,907.1030625,1511.444645,1890.078375,1664.576743,1387.258285,2088.332837,2490.648532,1833.238414,1875.516071
ENSMUSG00000001707,673.6067125,931.3872651,603.4186405,631.4753746,453.5673868,634.7669158,368.8789451,450.2903942,1093.228964,794.4094617,952.1147115,1388.313046
ENSMUSG00000001729,6259.313516,6116.437002,5908.31994,6257.159901,6792.791336,6666.549708,4646.698329,5141.497592,4082.00382,3328.775496,3125.692375,3714.384127
ENSMUSG00000001739,216.0770391,261.6019954,195.4632161,200.8928173,375.1812948,571.140515,971.353213,724.1033409,2957.605709,3078.9612,4649.911102,3106.458228
ENSMUSG00000001750,133.0296362,305.7867828,422.0228528,304.4246106,656.567266,562.1579643,652.8905247,739.5678595,547.1916885,449.665733,872.7718189,560.4990558
ENSMUSG00000001751,197.6220606,187.960683,254.6944936,218.0338427,674.6563641,690.9078576,487.3571484,649.5097807,597.9858537,884.3426083,870.683848,599.3028366
ENSMUSG00000001761,5697.974589,5825.378482,4118.054575,4323.652239,1969.701798,1943.225134,1801.540907,1855.742231,823.0963585,775.6733895,632.6551701,523.8510406
ENSMUSG00000001763,73.8199137,150.0880081,76.2602699,54.16564017,290.0955369,244.0259606,206.7066526,251.9806852,244.7355231,291.033655,417.5941717,409.5954638
ENSMUSG00000001767,1492.54638,1195.093298,823.3147585,933.1574211,686.0457963,834.6286688,687.3416334,728.6517288,1086.302487,980.5211123,1125.416293,610.0816646
ENSMUSG00000001768,969.6553248,824.0813528,1137.24053,990.0656253,1983.10113,1906.546385,1843.554454,1783.877703,1651.964781,1918.573794,1302.893816,1336.574672
ENSMUSG00000001774,2002.365159,2504.505967,1388.233069,1004.464087,747.0127567,697.6447707,1109.997919,1158.019539,1797.4208,1462.662704,492.7611226,1407.714936
ENSMUSG00000001783,4200.814464,4049.570835,3388.769469,3498.140457,2743.513219,2827.257831,2717.436238,2617.142352,4080.849407,4166.902459,4163.413892,3828.639704
ENSMUSG00000001785,1704.778632,1750.559197,1164.634996,1345.227671,764.4318882,866.0675962,720.1122003,745.0259249,985.8685696,925.5619671,707.822121,784.6986781
ENSMUSG00000001786,302.2002717,224.4306663,338.3586732,386.7015323,454.2373534,339.0912887,335.2681073,423.0000673,679.9491657,731.9558876,436.3859094,325.5206055
ENSMUSG00000001794,2864.366443,2627.241487,2904.553775,2673.314317,4163.17244,4118.499494,3822.392531,4098.097426,5750.130381,5935.587676,4309.571852,3776.90133
ENSMUSG00000001802,897.373326,836.004232,638.957407,644.5025539,434.8083221,482.8120999,320.9835012,393.8903852,85.42655053,71.1970744,33.40753374,122.8786392
ENSMUSG00000001819,1188.039236,814.963857,0.74039097,0,961.402068,638.5096452,873.8817833,1057.955007,881.9714136,1177.874406,874.8597897,873.0850677
ENSMUSG00000001823,392.1682915,360.4917577,0.74039097,0.685641015,253.247374,195.3704776,204.1858398,192.8516436,78.50007346,143.6432203,6.263912576,105.6325144
ENSMUSG00000001827,137.6433808,209.001058,616.005287,679.4702456,2198.830374,2451.487794,1641.889428,1197.135674,712.2727254,291.033655,31.31956288,43.11531198
ENSMUSG00000001829,845.8531779,647.3422031,678.1981284,630.1040926,438.158155,838.3713982,652.8905247,554.903314,970.8612026,753.1901028,2062.915208,991.6521756
ENSMUSG00000001833,6041.698562,5328.825633,5295.276217,4887.249153,3325.714192,3539.124974,3721.560018,3779.710278,5264.122573,5123.691214,4771.013412,7829.740656
ENSMUSG00000001844,399.8578659,479.7205492,373.1570488,444.9810186,483.7158837,556.9181431,384.844093,546.716216,461.765138,418.438946,753.7574799,584.2124774
ENSMUSG00000001847,7541.165559,6904.749718,6478.420987,6394.288104,8767.1829,8789.425855,7654.028043,7211.01405,10281.2008,9303.084388,12319.02807,10744.33575
ENSMUSG00000001855,1273.393511,1082.877965,1039.508922,1075.770752,1125.543885,1041.227335,1109.157648,903.309821,686.8756428,650.7662414,336.1633082,131.5017016
ENSMUSG00000001864,1613.272697,2045.124447,621.1880238,575.9384524,109.2045555,264.2366996,346.1916296,77.32259294,42.71327526,19.98514369,12.52782515,0
ENSMUSG00000001870,3814.028875,4275.404193,2848.284061,3086.070207,864.9268779,807.6810167,1199.066639,1066.142105,836.9493126,711.970744,613.8634324,642.4181486
ENSMUSG00000001891,2313.023963,2201.524567,1822.102177,1713.416896,3495.885708,4227.038648,4514.77579,4102.645814,10046.85499,9294.340887,10748.87398,13400.23896
ENSMUSG00000001909,997.3377924,1091.995461,1046.912831,923.5584469,978.151233,694.6505871,674.7375692,767.767864,1065.523056,930.5582531,3015.02992,2729.199249
ENSMUSG00000001910,4712.940115,4734.785713,3197.008208,3120.352258,2405.180087,2609.430977,2377.126505,2317.858433,1279.089432,1352.744414,833.1003725,877.3965989
ENSMUSG00000001911,199.1599755,63.82247073,975.0949074,983.2092152,2113.07465,1688.719531,3044.301636,3654.174775,363.6400462,350.9890861,131.5421641,209.1092631
ENSMUSG00000001918,621.317607,768.6750321,924.7483214,1077.142034,2143.223147,1848.908351,1579.709378,1754.768021,1633.494176,1721.2205,3545.374518,2905.972028
ENSMUSG00000001924,9618.11959,9174.304831,8502.649898,8141.301409,5832.059235,6418.781018,6496.13468,6394.123597,5548.108133,4605.326549,5244.982797,5301.027608
ENSMUSG00000001930,624.3934367,495.1501575,672.2750007,301.6820465,303.4948689,211.8384872,757.9243929,746.84528,1022.809781,579.569167,300.6678036,472.1126662
ENSMUSG00000001942,386.7855895,263.0046871,480.5137395,442.9240955,644.5078672,727.5866063,664.6543179,778.6839948,851.9566796,710.7216725,636.8311118,528.1625718
ENSMUSG00000001943,13.07227638,34.36594578,22.2117291,15.08410232,48.90756165,56.88948774,89.06872022,124.6258263,113.1324588,172.3718643,853.9800811,685.5334605
ENSMUSG00000001946,542.8839487,551.2578241,656.7267903,607.4779391,542.0029777,401.2205977,634.4045639,691.3549486,431.750404,647.019027,653.5348787,610.0816646
ENSMUSG00000001962,900.4491557,958.0384068,718.1792408,719.2374245,733.6134247,683.4223987,790.6949597,759.5807659,1112.853983,883.0935368,396.7144631,668.2873358
ENSMUSG00000001964,1637.879335,1675.515193,1337.886483,1280.091775,1054.527425,1012.782591,926.8188529,1037.942101,1709.685423,1928.566366,2073.355063,2886.570137
ENSMUSG00000001983,326.8069096,311.3975495,256.1752756,309.9097387,233.8183427,261.9910619,241.9980323,265.6258487,412.1253857,380.9668016,309.0196871,601.4586022
ENSMUSG00000001985,94.58176443,34.36594578,465.7059201,484.0625564,334.3133324,282.201801,174.7763567,148.2774429,17.31619267,7.494428884,0,2.155765599
ENSMUSG00000001986,609.7832455,443.9519118,550.8508816,366.8179429,319.5740672,164.6800961,279.8102249,318.3871474,165.0810368,58.70635959,58.46318404,51.73837438
ENSMUSG00000001995,1183.425492,1303.100556,792.9587288,902.3035754,985.5208655,770.2537221,954.5477941,988.8195121,243.5811103,268.5503683,131.5421641,163.8381855
ENSMUSG00000001998,307.5829738,403.9751993,338.3586732,387.3871733,318.9041006,376.5185833,336.9486492,325.6645679,114.2868717,136.1487914,8.351883434,125.0344048
ENSMUSG00000001999,310.6588035,352.0756078,285.7909144,427.1543522,414.7093241,507.5141143,403.3300538,391.1613525,845.0302025,799.4057476,1954.340724,1869.048775
ENSMUSG00000002006,803.560519,833.9001945,633.7746702,738.4353729,253.247374,352.5651148,399.9689701,416.6323243,93.50744044,61.20450255,135.7181058,97.00945196
ENSMUSG00000002010,1682.478866,1719.69998,1749.543862,1854.658945,2074.216587,2483.675267,2324.189435,2453.40039,3564.826865,3759.705157,3582.957993,3882.533844
ENSMUSG00000002012,98.4265516,116.4234081,148.078194,172.7815357,159.4520503,163.9315502,321.8237721,419.361357,96.97067898,312.2678702,352.8670751,538.9413998
ENSMUSG00000002014,760.4989026,651.5502781,1103.182545,1267.064595,2399.150387,2949.270812,2030.934875,1934.884179,7418.256942,7411.990166,37201.37679,30504.08323
ENSMUSG00000002015,1416.419594,1122.153331,1375.646422,1319.858953,2184.761076,2546.553122,2407.376259,2344.239082,5564.269913,6225.372259,5146.848166,5766.672978
ENSMUSG00000002017,871.9977306,782.7019487,864.0362619,1072.342547,807.3097505,1015.028229,785.6533341,742.2968922,1082.839249,831.8816061,515.7288021,702.7795853
ENSMUSG00000002028,1799.360397,2379.666409,2156.018504,2204.335862,1753.972553,1390.798266,1860.359873,2004.929351,540.2652114,311.0187987,37.58347545,125.0344048
ENSMUSG00000002031,955.814091,1008.535307,857.3727432,888.5907551,893.7354416,791.961553,710.028949,629.4968743,892.3611292,806.9001765,845.6281977,939.9138013
ENSMUSG00000002033,0,0,1.48078194,3.428205074,8.709565773,8.234004804,100.8325135,30.92903718,30.01473397,32.4758585,256.8204156,0
ENSMUSG00000002043,321.4242076,324.7231203,470.1482659,595.1364008,614.3593703,753.7857125,708.3484071,725.9226961,1949.803295,1902.335865,5547.738571,4887.120613
ENSMUSG00000002052,2996.627122,3628.763336,2954.900361,2907.117903,2468.826913,2352.679736,2244.363695,2356.064891,847.3390282,861.8593216,194.1812898,579.9009462
ENSMUSG00000002055,1740.150674,2451.905029,1398.598542,1442.588695,570.1415748,473.8295492,793.2157726,645.8710704,256.2796516,187.3607221,250.556503,271.6264655
ENSMUSG00000002058,1051.164813,1068.851048,593.7935579,608.8492211,964.751901,1238.84345,954.5477941,921.5033723,1847.060552,1646.276211,2802.056892,2364.874862
ENSMUSG00000002059,1729.38527,1536.648718,1163.894605,1219.069724,546.6927439,563.6550561,555.419095,498.5033051,330.1620737,457.1601619,540.7844524,407.4396982
ENSMUSG00000002064,1013.485899,761.6615737,1036.547358,969.4963949,1522.16411,1291.990208,1271.329941,1159.838894,3030.333718,3180.13599,6451.829953,5402.348592
ENSMUSG00000002068,1217.259619,1106.022377,802.5838114,783.0020389,229.7985431,218.5754002,195.7831303,261.0774609,221.6472662,178.6172217,146.1579601,226.3553879
ENSMUSG00000002076,4.613744606,7.013458322,0.74039097,4.113846089,4.019799588,8.982550695,2.520812837,16.37419615,1.154412845,9.992571845,277.7001242,99.16521756
